학교ID,학교명,year,students,special_class_students,source_url,reference_period
KLOCAL-d3da11d9e1f412b4,초롱유치원,2026,132,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-72698116ed206e92,프라임건영유치원,2026,81,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-bfbf6ed15649f16b,하늘유치원,2026,67,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-5ef1a9f30587f281,한빛유치원,2026,133,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-5291bdaab4f312eb,한울유치원,2026,98,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-d55991545b9ca28f,해님나라유치원,2026,193,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-449480036ac79522,해승유치원,2026,97,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-d0c67b00714a002e,간석유치원,2026,34,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-3a978356c1843ba3,경희유치원,2026,174,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-fe703725d8c5c670,글로벌레인보우유치원,2026,604,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-bfd71f3d423988a5,기암유치원,2026,48,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-251be2946e3f2e1e,꿈동산유치원,2026,168,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-8178a2810111b4ae,꿈의보람유치원,2026,62,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-033a97f22a8d5674,논현유치원,2026,68,8,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-d5c54935ca8ff71b,다샘유치원,2026,83,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-b71f83339bbf6c7f,다슬기유치원,2026,85,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-6daf1b262c32a08c,동심유치원,2026,141,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-63399426933f9ae4,동화나라유치원,2026,91,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-c4161023af71f7b8,미예뜰유치원,2026,168,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-fd52787ce68b9cc4,바다의별유치원,2026,132,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-4db1d0730f341b82,반디유치원,2026,212,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-4a0dd0e09f7c170a,복자유치원,2026,109,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a13484cce102c7ad,부광예능유치원,2026,102,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-8623b37927321be0,부광유치원,2026,106,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-7e915f13c355f440,브레인유치원,2026,129,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-12d27bc6e1660e9d,사랑유치원,2026,93,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-100df6af0fea38c9,삼성유치원,2026,71,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-6676c2bcefece192,새싹유치원,2026,100,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-107a8c06c18f2a60,새예지유치원,2026,130,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-43f7ad8ac4fd97b4,새인예유치원,2026,47,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-f79433e81215e45b,새하늘유치원,2026,68,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-ee92f238c00ca8b5,샤인유치원,2026,155,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-67e0c5eb116913d6,소담숲유치원,2026,142,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-e47e237956c9037b,송도국제유치원,2026,487,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-4d24c45e629f00af,수피아유치원,2026,258,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-f591f4da9fb6832b,신도유치원,2026,82,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-369a4964372d4b20,신명유치원,2026,78,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-c8f2705298b07183,아름솔유치원,2026,130,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-ff3c969cd7af6837,아삽유치원,2026,34,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-1375cec9fea0c803,아이웰유치원,2026,137,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-2c8aa292f224503d,아이큰별유치원,2026,139,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-34fbb34c9c9f34c7,에듀피아유치원,2026,238,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-e436b88a780add2c,에이스화인유치원,2026,400,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-778bc903de10783e,연수유치원,2026,99,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-117cde7db840a10e,예다원유치원,2026,303,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a73becd81df8c04e,온누리비전유치원,2026,85,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-41ab9125b086444d,유엔유치원,2026,370,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-6cc247e473a0dd94,인보유치원,2026,48,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-28e854d271c0e8e1,인천간석초등학교병설유치원,2026,29,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-bb78c900eca43f09,인천고잔유치원,2026,79,7,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-34f51f462724b79d,인천고잔초등학교병설유치원,2026,37,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-c3820bd9125fc45b,인천구월유치원,2026,136,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-fc233c4e719c1c84,인천논곡초등학교병설유치원,2026,8,3,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-394d164ed7bec392,인천도림초등학교병설유치원,2026,27,4,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-c450a0dccff7fa8a,인천동방초등학교병설유치원,2026,11,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-d0880bc91ea3a11c,인천동부초등학교병설유치원,2026,3,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-32d3ae6b63e1b618,인천동춘초등학교병설유치원,2026,21,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-f03b39efeda7c1e2,인천만수초등학교병설유치원,2026,38,3,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-ef25cce87a4a5a4a,인천만월초등학교병설유치원,2026,24,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-7cd8621a409ee80e,인천먼우금초등학교병설유치원,2026,44,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-9e1ecde17b4153f9,인천명선초등학교병설유치원,2026,47,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-6c86da3feb44d69f,인천미송유치원,2026,288,12,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-5a6e8949c07c2398,인천미송초등학교병설유치원,2026,84,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-b77a1bafb9d14dde,인천사리울초등학교병설유치원,2026,16,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-fda225ae2869cf69,인천상아초등학교병설유치원,2026,36,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a6f87c22e938f04d,인천새봄초등학교병설유치원,2026,39,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a13112ed33df123c,인천서창초등학교병설유치원,2026,22,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-10682fedb5eb5c47,인천소래초등학교병설유치원,2026,31,4,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-edd263eb4f557278,인천송담초등학교병설유치원,2026,58,3,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a30030402106c616,인천송도꿈유치원,2026,276,12,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-4eab697aec7ffe81,인천송명초등학교병설유치원,2026,48,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-08ae9c9dfac2e013,인천송빛초등학교병설유치원,2026,63,3,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-278a27da1c51475e,인천송원초등학교병설유치원,2026,48,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-c0b666f4a95885af,인천송일초등학교병설유치원,2026,75,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-f9615dc5f6bb8ee0,인천신송초등학교병설유치원,2026,54,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-217d5f1aa8131427,인천신월초등학교병설유치원,2026,7,4,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-1519f421f42d9d8a,인천신정초등학교병설유치원,2026,48,3,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-7d6ec0482027aa78,인천예송유치원,2026,176,14,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-e6f561eea690e9ea,인천예송초등학교병설유치원,2026,80,3,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-c71d186619793815,인천원동초등학교병설유치원,2026,43,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-b97d990836849b04,인천은송초등학교병설유치원,2026,63,4,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-96cfe3734dfe7f6f,인천인동초등학교병설유치원,2026,9,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-f2b56eb375536aa8,인천장도초등학교병설유치원,2026,26,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-6f2e5971d64c0765,인천장서초등학교병설유치원,2026,50,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-439127f6b925d297,인천장아초등학교병설유치원,2026,29,2,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-0d94659e002bb7af,인천정각초등학교병설유치원,2026,53,3,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-abb50af7d2260f86,인천주원초등학교병설유치원,2026,12,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-61114cb3327df41f,인천첨단초등학교병설유치원,2026,83,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-bf2a1d84ff1f0be4,인천청학초등학교병설유치원,2026,11,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-8e56ade33984c867,인천축현초등학교병설유치원,2026,20,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-dc5e4c9a4f7a45e8,인천한빛초등학교병설유치원,2026,42,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-18b3e8f4c6c007f3,인천해송초등학교병설유치원,2026,44,2,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-10995438901baf02,인천현송초등학교병설유치원,2026,63,2,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a243e71bda61eb84,자연발도르프유치원,2026,92,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-5797361de35b1d37,작은꽃예능유치원,2026,139,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-89210c1d0d118cbb,제니스유치원,2026,317,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-5f898a9cc2711bd4,참아름유치원,2026,158,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-2b07c33dd5f30eca,참조은유치원,2026,155,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-ae41e29b3e0ee2d0,청담숲유치원,2026,90,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-cb0f3434a75d79da,청송유치원,2026,87,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-700c16dffdf23664,청학숲유치원,2026,280,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-1fcc5bb819b6a357,큰별유치원,2026,155,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-f9c23299c9f29c92,키즈월드유치원,2026,64,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-b9a00b06c19a5b27,푸른마을유치원,2026,123,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a0b7cbe5a91d6fc3,프라임명지유치원,2026,145,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-3267d41d2d4da711,프라임예지유치원,2026,336,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-28e51f0551b2fcfd,하늘땅유치원,2026,266,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-c24174173a80af5d,해나라유치원,2026,159,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-9fd7e2d0a4c711bb,해돋이유치원,2026,4,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-03eaab4ac9dbb6a3,해승유치원,2026,150,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-1fd3e98881a11318,해와달유치원,2026,38,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-25a0b873b3438607,행복한유치원,2026,36,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-799d3765effdf6c9,The큰빛유치원,2026,213,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-bf4a58b2949b1422,경인여자대학교부속유치원,2026,120,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-aa56465393a9dbf8,계양유치원,2026,90,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-000e957d3ab6431c,근산유치원,2026,91,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-8ed8228b0a070bd1,꿈나라유치원,2026,85,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-10a79f1b1d9bbd9f,꿈나무유치원,2026,39,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-820463ae379873df,노틀담유치원,2026,60,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-4d4340c9fc828cb1,동심유치원,2026,164,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-d35107fb247c2293,드림유치원,2026,230,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-8dd20cefda1ca1a9,마리아유치원,2026,84,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-1b4643e77630943f,무지개유치원,2026,201,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-d6dfad898c1c6e59,미래유치원,2026,76,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-b1ebeb063c6b35bf,밀알유치원,2026,118,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-4fc071e233a4b10e,보나유치원,2026,157,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-cec3aed5db587e4f,보람유치원,2026,140,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-c23244892488770c,산곡유치원,2026,190,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-89f989b3e811883f,산들유치원,2026,161,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-d8bc2d350c1a4b3f,삼산유치원,2026,54,12,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-e9f605efb8473d0b,상아유치원,2026,107,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a038d3e4ea578813,새빛솔금유치원,2026,114,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-7db8731930533c91,서해유치원,2026,47,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-2f487e44a994a758,성심유치원,2026,30,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-ad69756960486f7d,숲속유치원,2026,82,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-93134beb67614dd4,아란유치원,2026,149,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-1e0f6cb24019a829,엄지유치원,2026,30,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a9d87dc7c78bb460,에코프라임유치원,2026,80,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-b40f58f5747ed00c,연세유치원,2026,121,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-a75ab82d043d1d3c,열림유치원,2026,113,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-b9f9b3b6acb3e646,열우물유치원,2026,10,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-1923165e7aafe096,영광유치원,2026,199,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-2dec811cf063913d,예그랑유치원,2026,53,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-28fe79464ba28534,예림유치원,2026,83,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-56a50a91ae4989cb,예소담유치원,2026,102,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-dbea3b1337a43ee7,예원유치원,2026,197,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-b160ba4a3527af43,은현유치원,2026,48,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-314ae4685daf3578,이든유치원,2026,138,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-2a7e08fead8ef96b,이바유치원,2026,96,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-d50e97c5d449d3e1,이화유치원,2026,125,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-00d7d85e52a053a8,인천갈월초등학교병설유치원,2026,6,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-02221618c55c5603,인천계양초등학교병설유치원,2026,23,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-795e68028ccfe327,인천굴포초등학교병설유치원,2026,37,4,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-2e27b0337e9883ca,인천귤현초등학교병설유치원,2026,8,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-528dcc8ceefc1f83,인천금마초등학교병설유치원,2026,1,1,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-5d2374027a21efe0,인천길주초등학교병설유치원,2026,24,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-0fab6c92ee3a52d6,인천당산초등학교병설유치원,2026,13,2,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-36fdf3552e15dcd7,인천동암초등학교병설유치원,2026,6,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-fa0b23e1b953919a,인천마곡초등학교병설유치원,2026,1,3,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-4dfa29d594589afd,인천명현초등학교병설유치원,2026,15,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-2ee6cf805dfe4f3f,인천미산초등학교병설유치원,2026,4,4,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-245e760a0802fd93,인천백운초등학교병설유치원,2026,3,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
KLOCAL-7738df6499839a0d,인천부개서초등학교병설유치원,2026,14,0,https://e-childschoolinfo.moe.go.kr/,2026년 1차 공시
