관리번호,공원명,공원구분,위도,경도,공원면적,gu,시설유형,park_function_class,park_function_label,park_function_basis
28185-00042,솔샘공원,어린이공원,37.423543,126.665338,1467.1,연수구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28185-00041,선유공원,어린이공원,37.43001665,126.6966251,1505.5,연수구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28185-00040,원도장공원,어린이공원,37.4241186,126.6967523,1500.0,연수구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28185-00039,느티나무공원,어린이공원,37.426552,126.697011,1500.2,연수구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28185-00038,청량공원,어린이공원,37.41136066,126.6735479,8583.0,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00037,동남공원,어린이공원,37.40247251,126.6694709,3000.1,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00036,풍림공원,어린이공원,37.39948027,126.6718242,5137.9,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00035,청은공원,어린이공원,37.41340363,126.6726354,4337.2,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00034,봉재공원,어린이공원,37.40683307,126.667857,4915.4,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00033,하나공원,어린이공원,37.4191238,126.6701747,6199.9,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00064,첨단산업클러스터단지 2호 근린공원,근린공원,37.36163702,126.650388,22088.1,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00063,첨단산업클러스터단지 1호 근린공원,근린공원,37.362684,126.6497224,22029.1,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00062,송도33호공원,근린공원,37.39977537,126.6277112,39089.1,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00061,도담도담어린이공원(송도 15호 어린이공원),근린공원,37.38350683,126.6182251,33476.8,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00060,청룡공원,어린이공원,37.423492,126.6579566,5000.0,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00059,송도  9호 어린이공원,어린이공원,37.378233,126.6489854,1500.2,연수구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28185-00058,송도  8호 어린이공원,어린이공원,37.3802555,126.645541,5593.5,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00057,새롬공원(송도27호),근린공원,37.37755303,126.641923,11778.2,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00056,새싹공원,어린이공원,37.42617195,126.6491617,2362.0,연수구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28185-00055,새터공원(송도6호),어린이공원,37.3882466,126.6592976,1500.1,연수구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28185-00054,도담공원(송도5호),어린이공원,37.39015256,126.6610995,1488.2,연수구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28185-00053,뱃놀이공원(송도4호),어린이공원,37.39082882,126.6550783,1499.7,연수구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28185-00052,파도놀이공원(송도3호),어린이공원,37.39269943,126.656993,1449.4,연수구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28185-00051,꽃마을공원(송도2호),어린이공원,37.39227517,126.6508774,1498.0,연수구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28185-00050,먼우금공원(송도1호),어린이공원,37.39431587,126.6543238,1499.8,연수구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28185-00049,국제화복합단지 1호 근린공원,근린공원,37.38816404,126.6680747,83541.5,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00080,국제화복합단지 4호 근린공원,근린공원,37.38147206,126.6658968,19350.3,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00079,국제화복합단지 3호 근린공원,근린공원,37.38287603,126.6637329,16357.8,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00075,거북 2 공원,소공원,37.47564977,126.750329,1226.0,부평구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28237-00074,거북 1 공원,소공원,37.47612698,126.7512234,1297.0,부평구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28237-00073,꿈나무공원,어린이공원,37.50274849,126.7251051,2582.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00072,만월공원,어린이공원,37.48402095,126.7280489,3179.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00071,하동놀이공원,어린이공원,37.47220088,126.6977239,1296.0,부평구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28237-00070,하정놀이공원,어린이공원,37.47376542,126.7010222,1500.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00069,수정놀이공원,어린이공원,37.47629319,126.7017789,1498.0,부평구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28237-00068,열우물놀이공원,어린이공원,37.4752229,126.6959847,1459.0,부평구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28237-00067,방죽놀이공원,어린이공원,37.47162574,126.6950089,1279.0,부평구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28237-00066,구산어린이공원,어린이공원,37.47562302,126.7486421,5473.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00065,일신놀이공원,어린이공원,37.48283216,126.7418457,3049.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00064,비둘기놀이공원,어린이공원,37.49643562,126.7377609,2403.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00063,새말놀이공원,어린이공원,37.49902687,126.7412278,3901.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00062,등세이놀이공원,어린이공원,37.49983348,126.7391195,2200.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00061,동소정놀이공원,어린이공원,37.50165922,126.7412273,1550.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00060,새울놀이공원,어린이공원,37.50340259,126.7406037,1800.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00059,개울놀이공원,어린이공원,37.50282159,126.7379889,2200.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00058,신궁동놀이공원,어린이공원,37.5046018,126.7393003,2551.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00057,세모공원,어린이공원,37.48933377,126.7386285,5140.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00056,부이어린이공원,어린이공원,37.49014369,126.7393634,5590.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00055,대동놀이공원,어린이공원,37.49014047,126.7406513,1629.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00054,마분놀이공원,어린이공원,37.48537713,126.7405375,1474.0,부평구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28237-00053,사랑샘공원,어린이공원,37.52074798,126.7359252,4066.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00052,무지개공원,어린이공원,37.50886664,126.7360227,3395.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00051,동심공원,어린이공원,37.50957268,126.7421002,3169.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00050,새싹공원,어린이공원,37.51398326,126.7398045,4095.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00049,여울공원,어린이공원,37.51364399,126.7383779,5346.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00048,햇살공원,어린이공원,37.51621305,126.7330929,3338.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00047,나래놀이공원,어린이공원,37.51917191,126.7465599,913.0,부평구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28237-00046,은행나무놀이공원,어린이공원,37.51769328,126.7448241,1505.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00045,도드리놀이공원,어린이공원,37.52059312,126.745863,3239.0,부평구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28237-00044,가족놀이공원,어린이공원,37.52115142,126.7431421,1605.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00043,동화놀이공원,어린이공원,37.52250237,126.744854,1514.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28237-00042,상상놀이공원,어린이공원,37.52003976,126.7424575,1507.0,부평구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
