학교ID,학교명,gu,iso_park_count,iso_park_area,buf_park_count,buf_park_area,iso_child_total,iso_child_6_12,child_pop_quartile,expected_park_count,gap_count,expected_park_area,gap_area,case_type,priority_score,redev_완료수,redev_진행중수,redev_예정수,redev_status,iso_green_ratio,iso_green_ratio_raw,iso_playground_count,is_separate_bundle_tag,is_low_access_tag,is_case_conflict_tag,isochrone_area_m2,iso_park_count_raw,iso_park_area_raw,green_bucket,case_label,priority_rank,is_island_tag,student_slope,is_new_school,nearest_park_dist_m,apt_blocked_m2,apt_gap_ratio,access_ratio,blocked_park_count,blocked_park_intersect_m2,current_green_ratio,corrected_green_ratio,green_ratio_delta,iso_green_ratio_before_apt,nearest_park_name,iso_official_park_count,iso_functional_park_count,iso_neighborhood_scale_park_count,iso_playground_like_count,iso_small_child_park_count,iso_mid_activity_park_count,graph_nearest_official_park_dist_m,graph_nearest_official_park_name,nearest_functional_park_dist_m,nearest_functional_park_name,nearest_functional_park_area_m2,nearest_functional_park_function_class,nearest_neighborhood_scale_park_dist_m,nearest_neighborhood_scale_park_name,nearest_neighborhood_scale_park_area_m2,nearest_official_route_dist_m,nearest_official_route_detour_ratio,nearest_official_major_road_crossing_count,nearest_official_large_intersection_flag,nearest_official_accident_hotspot_flag,nearest_official_barrier_level,nearest_official_barrier_label,nearest_official_barrier_summary,nearest_official_barrier_description,nearest_functional_route_dist_m,nearest_functional_route_detour_ratio,nearest_functional_major_road_crossing_count,nearest_functional_large_intersection_flag,nearest_functional_accident_hotspot_flag,nearest_functional_barrier_level,nearest_functional_barrier_label,nearest_functional_barrier_summary,nearest_functional_barrier_description,nearest_official_park_dist_m,nearest_official_park_name,nearest_official_park_type,nearest_official_park_area_m2,nearest_official_park_function_class,nearest_official_park_function_label,official_to_functional_gap_m,official_to_neighborhood_gap_m,no_official_park_flag,only_micro_park_flag,no_functional_park_flag,no_neighborhood_scale_park_flag,activity_space_limited_flag,nominal_access_gap_flag,neighborhood_scale_gap_flag,near_park_low_green_imbalance_flag,access_condition_type,access_condition_label,access_condition_description,access_condition_priority
B000003101,인천인동초등학교,남동구,3,1938.3522971684024,11,11625.85044791739,736,493,Q4,2.8823529411764706,0.1176470588235294,131177.18088235296,-124699.18088235296,2.0,3.0,0,0,0,없음,0.7106818929291981,0.7106818929291981,0,0,1,0,272745.4176690993,3,1938.3522971684024,low,접근 가능하나 녹지 부족,58.0,0,-69.8857142857143,0,215.9,133709.7298,0.170245,0.2727272727272727,2.0,797.6078,0.710682,0.673127,-0.037555,0.710682,한울소공원,2,0,0,2,0,0,215.9,한울소공원,509.3,새말소공원,4191.0,mid_activity_park,1195.3,산밑말근린공원,29545.0,215.9,0.689,0,False,True,2,보행 부담 높음,사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",509.3,1.194,1,False,True,3,접근 주의,중간급 간선도로 1회 · 사고위험 지점 인접,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",215.9,한울소공원,소공원,788.0,playground_like,놀이터급·초소형 공간,293.4,979.4,False,True,True,True,True,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000003102,인천장수초등학교,남동구,3,1893.682538664411,4,54987.96071252192,61,38,Q1,1.1323529411764706,-0.1323529411764705,74437.42647058824,-70437.42647058824,3.0,2.0,0,0,0,없음,2.2217,2.2217,0,0,0,1,85235.74463988887,1,1893.682538664411,middle,"접근 가능, 중간 수준",38.0,0,-24.057142857142857,0,602.6,0.0,0.0,0.75,0.0,0.0,2.2217,2.2217,0.0,2.2217,새골공원,1,1,0,0,0,1,592.8,만수천어린이공원,602.6,새골공원,4000.0,mid_activity_park,1276.1,만수공원,12528.0,592.8,1.008,1,False,False,2,보행 부담 높음,주요 도시 간선도로 1회,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",602.6,3.879,0,False,False,3,접근 주의,우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",602.6,새골공원,어린이공원,4000.0,mid_activity_park,중간 규모 활동공간,0.0,673.4999999999999,False,False,False,True,False,False,True,True,near_park_low_green_imbalance,근접 공원-녹지환경 불균형형,"가까운 활동 가능 공원은 있으나, 학교 도보생활권 전체의 녹지 비율은 낮은 유형입니다.",3
B000003103,인천담방초등학교,남동구,1,5351.83716276138,2,11848.887616221697,121,88,Q2,1.9852941176470589,-0.9852941176470588,128374.85739705882,-117995.85739705882,4.0,1.0,0,0,0,없음,5.205870698831226,5.205870698831226,0,0,1,0,102803.88185520867,1,5351.83716276138,high,접근 양호,4.0,0,-47.057142857142864,0,21.6,110380.743,0.140541,0.5,0.0,0.0,5.205871,2.510424,-2.695447,5.205871,골마루공원,1,1,1,0,0,0,21.6,골마루공원,21.6,골마루공원,10379.0,neighborhood_park_scale,21.6,골마루공원,10379.0,21.6,0.159,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,21.6,0.159,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,21.6,골마루공원,근린공원,10379.0,neighborhood_park_scale,근린공원급 활동공간,0.0,0.0,False,False,False,False,False,False,False,True,near_park_low_green_imbalance,근접 공원-녹지환경 불균형형,"가까운 활동 가능 공원은 있으나, 학교 도보생활권 전체의 녹지 비율은 낮은 유형입니다.",3
B000003104,인천남동초등학교,남동구,7,10955.68052923704,8,17019.91056340309,352,254,Q3,2.485294117647059,4.514705882352941,144452.72647058824,-127578.72647058824,3.0,2.0,0,0,0,없음,3.582388596428224,3.582388596428224,0,0,0,0,305820.5505723267,7,10955.68052923704,middle,"접근 가능, 중간 수준",65.0,0,-58.51428571428571,0,36.5,175123.0671,0.222974,0.875,1.0,0.9503,3.582389,2.278153,-1.304236,3.582389,남동공원,7,1,0,0,6,1,36.5,남동공원,470.3,담방문화공원,7126.0,mid_activity_park,735.5,골마루공원,10379.0,36.5,0.428,0,False,True,2,보행 부담 높음,사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",470.3,1.08,0,False,True,2,보행 부담 높음,지구 내 간선도로 1회 · 사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",36.5,남동공원,어린이공원,1500.0,small_child_park,소규모 어린이공원급,433.8,699.0,False,False,False,True,False,False,True,True,near_park_low_green_imbalance,근접 공원-녹지환경 불균형형,"가까운 활동 가능 공원은 있으나, 학교 도보생활권 전체의 녹지 비율은 낮은 유형입니다.",3
B000003105,인천서창초등학교,남동구,4,6693.678531575792,5,21646.18945519121,448,325,Q4,2.8823529411764706,1.1176470588235294,131177.18088235296,-107784.18088235296,3.0,2.0,0,0,0,없음,3.0334957987141355,3.0334957987141355,0,0,0,0,220658.9023269182,4,6693.678531575792,middle,"접근 가능, 중간 수준",53.0,0,-94.68571428571428,0,278.9,94364.1189,0.120148,0.8,1.0,535.3195,3.033496,2.294752,-0.738743,3.033496,선래공원,2,0,0,0,2,0,278.9,선래공원,544.2,서창공원,17518.0,neighborhood_park_scale,544.2,서창공원,17518.0,278.9,0.847,0,False,False,1,일부 보행 부담,지구 내 간선도로 1회,일부 우회 또는 일반 횡단 구간이 포함됩니다.,544.2,1.821,0,False,False,2,보행 부담 높음,지구 내 간선도로 3회 · 우회 부담,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",278.9,선래공원,어린이공원,2305.0,small_child_park,소규모 어린이공원급,265.30000000000007,265.30000000000007,False,True,True,True,True,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000003106,경인교육대학교부설초등학교,계양구,1,10068.97828279353,1,22773.376105150805,168,96,Q2,1.9852941176470589,-0.9852941176470588,128374.85739705882,-105564.85739705882,4.0,1.0,0,0,2,예정만,7.433702014238877,7.433702014238877,0,0,0,0,135450.3888305842,1,10068.97828279353,high,접근 양호,29.0,0,-1.9142857142857144,0,53.9,45858.4966,0.058389,1.0,0.0,0.0,7.433702,5.553494,-1.880208,7.433702,이촌공원,0,0,0,0,0,0,53.9,이촌공원,53.9,이촌공원,22810.0,neighborhood_park_scale,53.9,이촌공원,22810.0,53.9,0.336,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,53.9,0.336,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,53.9,이촌공원,근린공원,22810.0,neighborhood_park_scale,근린공원급 활동공간,0.0,0.0,False,False,False,False,False,False,False,False,functional_access_available,활동공원 접근 가능형,도보권 내 활동 가능 공원이 확인되는 유형입니다.,5
B000003107,인천효성동초등학교,계양구,0,0.0,4,14455.125072260442,340,193,Q3,2.485294117647059,-2.485294117647059,144452.72647058824,-144452.72647058824,2.0,3.0,0,0,1,예정만,0.0,0.0,0,0,0,1,175089.49669219615,0,0.0,low,접근 가능하나 녹지 부족,9.0,0,30.2,0,280.0,142433.5025,0.181352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,꿈나무공원,0,0,0,0,0,0,691.3,꿈나무공원,691.3,꿈나무공원,4741.0,mid_activity_park,899.2,효성공원,10877.0,691.3,1.381,2,False,True,3,접근 주의,중간급 간선도로 2회 · 사고위험 지점 인접,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",691.3,1.381,2,False,True,3,접근 주의,중간급 간선도로 2회 · 사고위험 지점 인접,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",280.0,꿈나무공원,어린이공원,4741.0,mid_activity_park,중간 규모 활동공간,411.29999999999995,619.2,False,True,True,True,False,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000003108,인천효성남초등학교,계양구,3,11327.909628999998,3,17122.46384055347,516,315,Q4,2.8823529411764706,0.1176470588235294,131177.18088235296,-114027.18088235296,3.0,2.0,0,1,3,진행중포함,3.255774099313282,3.255774099313282,0,0,0,0,347932.9119114657,3,11327.909628999998,middle,"접근 가능, 중간 수준",60.0,0,10.742857142857142,0,121.0,90107.4998,0.114728,1.0,1.0,100.4414,3.255774,2.608972,-0.646802,3.255774,효성공원,1,1,1,0,0,0,121.0,효성공원,121.0,효성공원,10877.0,neighborhood_park_scale,121.0,효성공원,10877.0,121.0,0.756,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,121.0,0.756,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,121.0,효성공원,어린이공원,10877.0,neighborhood_park_scale,근린공원급 활동공간,0.0,0.0,False,False,False,False,False,False,False,True,near_park_low_green_imbalance,근접 공원-녹지환경 불균형형,"가까운 활동 가능 공원은 있으나, 학교 도보생활권 전체의 녹지 비율은 낮은 유형입니다.",3
B000003109,인천효성초등학교,계양구,1,5628.336639215911,1,22773.376105150805,189,108,Q2,1.9852941176470589,-0.9852941176470588,128374.85739705882,-105564.85739705882,3.0,2.0,0,0,1,예정만,3.7960521423739664,3.7960521423739664,0,0,0,0,148268.15934346136,1,5628.336639215911,middle,"접근 가능, 중간 수준",66.0,0,-28.342857142857145,0,76.0,17938.8125,0.02284,1.0,0.0,0.0,3.796052,3.386342,-0.40971,3.796052,이촌공원,0,0,0,0,0,0,513.4,이촌공원,513.4,이촌공원,22810.0,neighborhood_park_scale,513.4,이촌공원,22810.0,513.4,3.608,0,False,False,3,접근 주의,우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",513.4,3.608,0,False,False,3,접근 주의,우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",76.0,이촌공원,근린공원,22810.0,neighborhood_park_scale,근린공원급 활동공간,437.4,437.4,False,True,True,True,False,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000003110,인천해서초등학교,계양구,1,1150.1641854125703,1,1483.0150314158257,161,105,Q2,1.9852941176470589,-0.9852941176470588,128374.85739705882,-126889.45739705882,2.0,3.0,0,0,0,없음,0.582554971410877,0.582554971410877,0,0,0,0,197434.4468517732,1,1150.1641854125703,low,접근 가능하나 녹지 부족,54.0,0,-30.42857142857144,0,268.2,8793.2565,0.011196,1.0,0.0,0.0,0.582555,0.557716,-0.024839,0.582555,고향골공원,1,0,0,1,0,0,268.2,고향골공원,656.8,갈개공원,7437.0,mid_activity_park,1355.4,이촌공원,22810.0,268.2,1.625,0,False,False,2,보행 부담 높음,우회 부담,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",656.8,1.157,0,False,False,0,보행 부담 낮음,보행 부담 낮음,생활도로 중심의 접근 경로로 보행 부담이 낮은 편입니다.,268.2,고향골공원,어린이공원,1485.4,playground_like,놀이터급·초소형 공간,388.59999999999997,1087.2,False,True,True,True,True,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000003111,인천안남초등학교,계양구,3,956.9981510493486,4,4855.817061270039,538,344,Q4,2.8823529411764706,0.1176470588235294,131177.18088235296,-126958.88088235295,2.0,3.0,0,0,0,없음,0.2950106959454435,0.2950106959454435,0,0,0,0,324394.39118720184,3,956.9981510493486,low,접근 가능하나 녹지 부족,37.0,0,-53.28571428571429,0,496.0,52147.8954,0.066397,0.75,0.0,0.0,0.295011,0.254154,-0.040856,0.295011,개나리공원,1,0,0,1,0,0,436.0,개나리공원,860.1,오조산공원,18314.4,neighborhood_park_scale,860.1,오조산공원,18314.4,436.0,1.452,0,False,False,1,일부 보행 부담,일부 보행 부담,일부 우회 또는 일반 횡단 구간이 포함됩니다.,860.1,1.529,0,False,True,2,보행 부담 높음,사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",496.0,개나리공원,어린이공원,625.7,playground_like,놀이터급·초소형 공간,364.1,364.1,False,True,True,True,True,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000003112,인천성지초등학교,계양구,1,6752.811133346208,3,19359.435341741155,266,167,Q3,2.485294117647059,-1.4852941176470589,144452.72647058824,-133575.72647058824,3.0,2.0,0,0,0,없음,3.139698589376174,3.139698589376174,0,0,1,0,215078.3249129631,1,6752.811133346208,middle,"접근 가능, 중간 수준",56.0,0,-25.200000000000006,0,376.0,30329.7281,0.038617,0.3333333333333333,2.0,2190.8029,3.139699,3.644385,0.504686,3.139699,효성공원,1,1,1,0,0,0,430.2,효성공원,430.2,효성공원,10877.0,neighborhood_park_scale,430.2,효성공원,10877.0,430.2,1.107,0,False,True,2,보행 부담 높음,사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",430.2,1.107,0,False,True,2,보행 부담 높음,사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",376.0,효성공원,어린이공원,10877.0,neighborhood_park_scale,근린공원급 활동공간,54.19999999999999,54.19999999999999,False,False,False,False,False,False,False,True,near_park_low_green_imbalance,근접 공원-녹지환경 불균형형,"가까운 활동 가능 공원은 있으나, 학교 도보생활권 전체의 녹지 비율은 낮은 유형입니다.",3
B000003113,인천화전초등학교,계양구,1,300.24148991027323,1,313.654849055474,624,406,Q4,2.8823529411764706,-1.8823529411764703,131177.18088235296,-130886.18088235296,2.0,3.0,0,1,1,진행중포함,0.0831746089557237,0.0831746089557237,0,0,0,0,360977.3387333873,1,300.24148991027323,low,접근 가능하나 녹지 부족,29.0,0,-56.11428571428572,0,400.0,94810.0056,0.120716,1.0,0.0,0.0,0.083175,0.065873,-0.017301,0.083175,하마리공원,1,0,0,1,0,0,425.8,하마리공원,740.2,된밭공원,11655.0,neighborhood_park_scale,740.2,된밭공원,11655.0,425.8,1.692,1,False,True,3,접근 주의,중간급 간선도로 1회 · 사고위험 지점 인접 · 우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",740.2,1.286,2,False,True,3,접근 주의,중간급 간선도로 2회 · 사고위험 지점 인접,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",400.0,하마리공원,소공원,291.0,playground_like,놀이터급·초소형 공간,340.20000000000005,340.20000000000005,False,True,True,True,True,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
B000003114,인천서운초등학교,계양구,2,10875.462603139764,7,74885.60565808337,195,124,Q2,1.9852941176470589,0.0147058823529411,128374.85739705882,-103187.4573970588,4.0,1.0,0,0,0,없음,6.826309731451552,6.826309731451552,0,0,1,0,159316.8641767328,2,10875.462603139764,high,접근 양호,20.0,0,29.485714285714288,0,60.0,132138.3247,0.168244,0.2857142857142857,4.0,9473.0729,6.82631,6.981703,0.155393,6.82631,도두머리공원,1,1,1,0,0,0,323.5,도두머리공원,323.5,도두머리공원,12365.0,neighborhood_park_scale,323.5,도두머리공원,12365.0,323.5,3.448,0,False,False,3,접근 주의,지구 내 간선도로 2회 · 우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",323.5,3.448,0,False,False,3,접근 주의,지구 내 간선도로 2회 · 우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",60.0,도두머리공원,근린공원,12365.0,neighborhood_park_scale,근린공원급 활동공간,263.5,263.5,False,False,False,False,False,False,False,False,functional_access_with_barrier,보행부담 동반형,"활동 가능 공원은 있으나, 도달 경로에 간선도로 횡단 또는 교차로 부담이 포함될 수 있습니다.",4
B000003115,인천신대초등학교,계양구,3,9773.3170962579,7,44312.217474625584,146,94,Q2,1.9852941176470589,1.0147058823529411,128374.85739705882,-102414.65739705882,4.0,1.0,0,0,0,없음,7.370226657192775,7.370226657192775,0,0,1,0,132605.38041553844,3,9773.3170962579,high,접근 양호,28.0,0,-59.40000000000001,0,148.0,154765.4957,0.197054,0.4285714285714285,4.0,6678.3622,7.370227,5.724894,-1.645332,7.370227,은행공원,1,0,0,0,1,0,473.3,은행공원,617.6,계양교통공원,21091.5,neighborhood_park_scale,617.6,계양교통공원,21091.5,473.3,1.147,0,False,True,2,보행 부담 높음,지구 내 간선도로 1회 · 사고위험 지점 인접,"도보 경로에 간선도로 횡단, 대형 교차로 인접, 또는 우회 부담이 포함됩니다.",617.6,2.497,0,False,True,3,접근 주의,지구 내 간선도로 2회 · 사고위험 지점 인접 · 우회 부담,"거리상 접근 가능하더라도, 초등학생 보행 기준에서는 간선도로·교차로·우회 부담을 함께 검토해야 합니다.",148.0,은행공원,어린이공원,2500.6,small_child_park,소규모 어린이공원급,469.6,469.6,False,True,True,True,True,True,False,False,nominal_access_only,명목 접근성 착시형,"공원은 있으나 대부분 초소형 공간으로, 단순 공원 개수만으로는 야외활동 환경을 과대평가할 수 있습니다.",2
