grid_id,cx,cy,linked_school_count,forecast_2029_x,forecast_2031_x,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,xgb_predicted_2029_x,xgb_predicted_2031_x,forecast_2029_y,forecast_2031_y,xgb_predicted_2029_y,xgb_predicted_2031_y,original_forecast_2029,original_forecast_2031,original_xgb_predicted_2029,original_xgb_predicted_2031,forecast_2029,forecast_2031,xgb_predicted_2029,xgb_predicted_2031,nearest_park_dist,nearest_pg_dist,linked_schools
CG_01530,126.74064575385188,37.53415371697815,1,301,293,3.0,4.788,0.0,285.4,low,297.8,982,350,212,204,116,204,116,,,,,204,116,204,116,409.7,8596.9,['인천부현동초등학교']
CG_01504,126.73839575385186,37.53415371697815,1,301,293,3.0,4.788,0.0,285.4,low,297.8,983,350,212,204,116,204,116,,,,,204,116,204,116,140.3,8427.2,['인천부현동초등학교']
CG_01506,126.73839575385186,37.53865371697815,1,301,293,3.0,4.788,0.0,285.4,low,297.8,984,246,165,204,116,204,116,,,,,204,116,204,116,183.2,8937.4,['인천부현동초등학교']
CG_01505,126.73839575385186,37.53640371697815,1,301,293,3.0,4.788,0.0,285.4,low,297.8,985,350,214,204,116,204,116,,,,,204,116,204,116,264.5,8625.1,['인천부현동초등학교']
CG_01508,126.73839575385186,37.545403716978136,1,300,292,2.0,0.749,0.0,291.1,medium,296.8,986,317,209,179,165,179,165,,,,,179,165,179,165,242.8,9412.4,['인천병방초등학교']
CG_01475,126.73614575385186,37.54765371697813,1,300,292,2.0,0.749,0.0,291.1,medium,296.8,987,314,209,179,165,179,165,,,,,179,165,179,165,199.9,9839.1,['인천병방초등학교']
CG_01509,126.73839575385186,37.54765371697813,1,300,292,2.0,0.749,0.0,291.1,medium,296.8,988,317,209,179,165,179,165,,,,,179,165,179,165,35.5,9848.1,['인천병방초등학교']
CG_00621,126.67539575385176,37.41265371697834,1,293,286,3.0,3.848,0.0,296.5,low,290.2,989,433,415,272,190,272,190,,,,,272,190,272,190,245.1,585.2,['인천청량초등학교']
CG_00885,126.6956457538518,37.50940371697819,1,293,286,3.0,1.568,0.0,0.0,low,290.2,990,324,284,222,220,222,220,,,,,222,220,222,220,213.2,5638.1,['인천마곡초등학교']
CG_00913,126.6978957538518,37.50940371697819,1,293,286,3.0,1.568,0.0,0.0,low,290.2,991,324,287,222,220,222,220,,,,,222,220,222,220,0.0,5424.9,['인천마곡초등학교']
CG_00622,126.67539575385176,37.41490371697834,1,293,286,3.0,3.848,0.0,296.5,low,290.2,992,433,408,272,190,272,190,,,,,272,190,272,190,133.8,346.7,['인천청량초등학교']
CG_00887,126.6956457538518,37.51390371697818,1,293,286,3.0,1.568,0.0,0.0,low,290.2,993,383,312,222,220,222,220,,,,,222,220,222,220,671.7,6450.2,['인천마곡초등학교']
CG_00577,126.67314575385176,37.41265371697834,1,293,286,3.0,3.848,0.0,296.5,low,290.2,994,433,404,272,190,272,190,,,,,272,190,272,190,195.1,853.5,['인천청량초등학교']
CG_00620,126.67539575385176,37.41040371697834,1,293,286,3.0,3.848,0.0,296.5,low,290.2,995,436,364,272,190,272,190,,,,,272,190,272,190,560.8,900.8,['인천청량초등학교']
CG_00886,126.6956457538518,37.51165371697819,1,293,286,3.0,1.568,0.0,0.0,low,290.2,996,329,284,222,220,222,220,,,,,222,220,222,220,417.3,6195.2,['인천마곡초등학교']
CG_00619,126.67539575385176,37.40815371697835,1,293,286,3.0,3.848,0.0,296.5,low,290.2,997,418,278,272,190,272,190,,,,,272,190,272,190,707.3,1514.1,['인천청량초등학교']
CG_00576,126.67314575385176,37.41040371697834,1,293,286,3.0,3.848,0.0,296.5,low,290.2,998,436,354,272,190,272,190,,,,,272,190,272,190,360.9,1106.2,['인천청량초등학교']
CG_00537,126.67089575385177,37.41490371697834,1,293,286,3.0,3.848,0.0,296.5,low,290.2,999,402,386,272,190,272,190,,,,,272,190,272,190,183.8,183.8,['인천청량초등학교']
CG_00578,126.67314575385176,37.41490371697834,1,293,286,3.0,3.848,0.0,296.5,low,290.2,1000,433,397,272,190,272,190,,,,,272,190,272,190,91.5,91.5,['인천청량초등학교']
CG_00368,126.65514575385173,37.46665371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1001,165,206,1039,968,1039,968,,,,,1039,968,1039,968,1364.2,1462.1,['인천숭의초등학교']
CG_00367,126.65514575385173,37.46440371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1002,172,210,1039,968,1039,968,,,,,1039,968,1039,968,1196.2,1783.7,['인천숭의초등학교']
CG_00366,126.65514575385173,37.46215371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1003,202,254,1039,968,1039,968,,,,,1039,968,1039,968,686.0,1664.1,['인천숭의초등학교']
CG_00337,126.65289575385172,37.46215371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1004,296,328,1039,968,1039,968,,,,,1039,968,1039,968,845.6,1584.2,['인천숭의초등학교']
CG_00400,126.65739575385172,37.46665371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1005,160,207,1039,968,1039,968,,,,,1039,968,1039,968,1254.9,1910.8,['인천숭의초등학교']
CG_00422,126.65964575385172,37.46215371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1006,281,232,1039,968,1039,968,,,,,1039,968,1039,968,614.6,2175.0,['인천숭의초등학교']
CG_00424,126.65964575385172,37.46665371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1007,244,184,1039,968,1039,968,,,,,1039,968,1039,968,1020.8,1865.9,['인천숭의초등학교']
CG_00423,126.65964575385172,37.46440371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1008,251,188,1039,968,1039,968,,,,,1039,968,1039,968,784.0,2048.4,['인천숭의초등학교']
CG_00365,126.65514575385173,37.45990371697827,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1009,202,254,1039,968,1039,968,,,,,1039,968,1039,968,716.6,1896.5,['인천숭의초등학교']
CG_00398,126.65739575385172,37.46215371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1010,197,254,1039,968,1039,968,,,,,1039,968,1039,968,852.4,1937.2,['인천숭의초등학교']
CG_00397,126.65739575385172,37.45990371697827,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1011,197,254,1039,968,1039,968,,,,,1039,968,1039,968,876.7,2064.0,['인천숭의초등학교']
CG_00399,126.65739575385172,37.46440371697826,1,283,299,2.0,0.0,0.0,1115.2,medium,289.4,1012,167,210,1039,968,1039,968,,,,,1039,968,1039,968,1002.2,1844.1,['인천숭의초등학교']
CG_00392,126.65739575385172,37.4396537169783,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1013,403,245,682,618,682,618,,,,,682,618,682,618,133.1,2306.0,['인천학산초등학교']
CG_00361,126.65514575385173,37.441903716978295,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1014,444,256,682,618,682,618,,,,,682,618,682,618,0.0,2646.2,['인천학산초등학교']
CG_00360,126.65514575385173,37.4396537169783,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1015,391,245,682,618,682,618,,,,,682,618,682,618,173.5,2233.8,['인천학산초등학교']
CG_00390,126.65739575385172,37.43515371697831,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1016,359,245,682,618,682,618,,,,,682,618,682,618,408.5,1770.6,['인천학산초등학교']
CG_00417,126.65964575385172,37.441903716978295,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1017,464,282,682,618,682,618,,,,,682,618,682,618,329.4,2820.3,['인천학산초등학교']
CG_00415,126.65964575385172,37.4374037169783,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1018,411,271,682,618,682,618,,,,,682,618,682,618,74.0,2309.3,['인천학산초등학교']
CG_00436,126.66189575385174,37.441903716978295,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1019,464,282,682,618,682,618,,,,,682,618,682,618,557.0,3047.9,['인천학산초등학교']
CG_00434,126.66189575385174,37.4374037169783,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1020,411,271,682,618,682,618,,,,,682,618,682,618,369.4,2779.6,['인천학산초등학교']
CG_00435,126.66189575385174,37.4396537169783,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1021,411,271,682,618,682,618,,,,,682,618,682,618,70.6,2590.9,['인천학산초등학교']
CG_00391,126.65739575385172,37.4374037169783,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1022,403,245,682,618,682,618,,,,,682,618,682,618,181.5,1997.6,['인천학산초등학교']
CG_00393,126.65739575385172,37.441903716978295,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1023,456,256,682,618,682,618,,,,,682,618,682,618,302.0,2606.8,['인천학산초등학교']
CG_00359,126.65514575385173,37.4374037169783,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1024,391,245,682,618,682,618,,,,,682,618,682,618,54.0,2233.1,['인천학산초등학교']
CG_00449,126.66414575385174,37.441903716978295,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1025,564,298,682,618,682,618,,,,,682,618,682,618,367.3,3028.7,['인천학산초등학교']
CG_00416,126.65964575385172,37.4396537169783,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1026,411,271,682,618,682,618,,,,,682,618,682,618,0.0,2434.8,['인천학산초등학교']
CG_00448,126.66414575385174,37.4396537169783,1,292,285,3.0,2.845,0.0,74.1,low,289.2,1027,480,288,682,618,682,618,,,,,682,618,682,618,248.8,2858.6,['인천학산초등학교']
CG_00402,126.65739575385172,37.52965371697816,1,290,282,3.0,1.763,0.0,96.3,low,286.8,1028,520,511,678,598,678,598,,,,,678,598,678,598,394.1,7887.0,['인천초은초등학교']
CG_00401,126.65739575385172,37.52740371697816,1,290,282,3.0,1.763,0.0,96.3,low,286.8,1029,586,678,678,598,678,598,,,,,678,598,678,598,256.4,8095.1,['인천초은초등학교']
CG_00371,126.65514575385173,37.53190371697816,1,290,282,3.0,1.763,0.0,96.3,low,286.8,1030,502,456,678,598,678,598,,,,,678,598,678,598,618.2,8106.3,['인천초은초등학교']
CG_00369,126.65514575385173,37.52740371697816,1,290,282,3.0,1.763,0.0,96.3,low,286.8,1031,571,640,678,598,678,598,,,,,678,598,678,598,338.8,7848.6,['인천초은초등학교']
CG_00370,126.65514575385173,37.52965371697816,1,290,282,3.0,1.763,0.0,96.3,low,286.8,1032,502,456,678,598,678,598,,,,,678,598,678,598,175.2,8066.9,['인천초은초등학교']
CG_00403,126.65739575385172,37.53190371697816,1,290,282,3.0,1.763,0.0,96.3,low,286.8,1033,520,511,678,598,678,598,,,,,678,598,678,598,562.7,8050.8,['인천초은초등학교']
CG_00338,126.65289575385172,37.52965371697816,1,290,282,3.0,1.763,0.0,96.3,low,286.8,1034,504,530,678,598,678,598,,,,,678,598,678,598,603.2,7456.9,['인천초은초등학교']
CG_00427,126.65964575385172,37.53190371697816,1,290,282,3.0,1.763,0.0,96.3,low,286.8,1035,523,521,678,598,678,598,,,,,678,598,678,598,494.6,8222.6,['인천초은초등학교']
CG_00425,126.65964575385172,37.52740371697816,1,290,282,3.0,1.763,0.0,96.3,low,286.8,1036,589,688,678,598,678,598,,,,,678,598,678,598,438.2,8276.9,['인천초은초등학교']
CG_00680,126.67764575385176,37.48915371697822,1,282,285,3.0,3.108,0.0,414.7,low,283.2,1037,471,479,150,121,150,121,,,,,150,121,150,121,278.2,3170.0,['인천가림초등학교']
CG_00753,126.68214575385176,37.49590371697821,1,282,285,3.0,3.108,0.0,414.7,low,283.2,1038,476,434,150,121,150,121,,,,,150,121,150,121,607.7,3864.2,['인천가림초등학교']
CG_00995,126.7046457538518,37.49815371697821,1,272,291,2.0,0.0,0.0,1002.6,medium,279.6,1039,287,228,270,213,270,213,,,,,270,213,270,213,484.4,3960.4,['인천산곡남초등학교']
CG_01019,126.7068957538518,37.49140371697822,1,272,291,2.0,0.0,0.0,1002.6,medium,279.6,1040,344,216,270,213,270,213,,,,,270,213,270,213,1139.7,3298.3,['인천산곡남초등학교']
CG_00962,126.7023957538518,37.493653716978216,1,272,291,2.0,0.0,0.0,1002.6,medium,279.6,1041,279,197,270,213,270,213,,,,,270,213,270,213,940.5,3493.0,['인천산곡남초등학교']
CG_00992,126.7046457538518,37.49140371697822,1,272,291,2.0,0.0,0.0,1002.6,medium,279.6,1042,279,206,270,213,270,213,,,,,270,213,270,213,699.6,3040.4,['인천산곡남초등학교']
CG_00964,126.7023957538518,37.49815371697821,1,272,291,2.0,0.0,0.0,1002.6,medium,279.6,1043,287,228,270,213,270,213,,,,,270,213,270,213,726.4,3779.0,['인천산곡남초등학교']
CG_00963,126.7023957538518,37.49590371697821,1,272,291,2.0,0.0,0.0,1002.6,medium,279.6,1044,278,199,270,213,270,213,,,,,270,213,270,213,841.7,3601.4,['인천산곡남초등학교']
CG_01022,126.7068957538518,37.49815371697821,1,272,291,2.0,0.0,0.0,1002.6,medium,279.6,1045,450,238,270,213,270,213,,,,,270,213,270,213,712.9,3908.1,['인천산곡남초등학교']
CG_00595,126.67314575385176,37.5026537169782,1,274,277,2.0,0.0,0.0,863.9,medium,275.2,1046,285,389,193,148,193,148,,,,,193,148,193,148,765.6,5199.7,['인천석남서초등학교']
CG_00483,126.66639575385176,37.500403716978205,1,274,277,2.0,0.0,0.0,863.9,medium,275.2,1047,365,377,193,148,193,148,,,,,193,148,193,148,1147.7,5146.9,['인천석남서초등학교']
CG_00553,126.67089575385177,37.5026537169782,1,274,277,2.0,0.0,0.0,863.9,medium,275.2,1048,286,391,193,148,193,148,,,,,193,148,193,148,630.0,5195.5,['인천석남서초등학교']
CG_00518,126.66864575385176,37.5026537169782,1,274,277,2.0,0.0,0.0,863.9,medium,275.2,1049,463,464,193,148,193,148,,,,,193,148,193,148,764.0,5172.1,['인천석남서초등학교']
CG_00554,126.67089575385177,37.5049037169782,1,274,277,2.0,0.0,0.0,863.9,medium,275.2,1050,233,391,193,148,193,148,,,,,193,148,193,148,381.3,5444.6,['인천석남서초등학교']
CG_00594,126.67314575385176,37.500403716978205,1,274,277,2.0,0.0,0.0,863.9,medium,275.2,1051,299,389,193,148,193,148,,,,,193,148,193,148,953.0,5013.8,['인천석남서초등학교']
CG_00484,126.66639575385176,37.5026537169782,1,274,277,2.0,0.0,0.0,863.9,medium,275.2,1052,351,377,193,148,193,148,,,,,193,148,193,148,923.5,5130.8,['인천석남서초등학교']
CG_00376,126.65514575385173,37.60165371697805,1,277,270,3.0,3.46,0.0,0.0,low,274.2,1053,186,212,326,262,326,262,,,,,326,262,326,262,102.7,16351.4,['인천왕길초등학교']
CG_00375,126.65514575385173,37.59940371697805,1,277,270,3.0,3.46,0.0,0.0,low,274.2,1054,186,212,326,262,326,262,,,,,326,262,326,262,592.3,16460.5,['인천왕길초등학교']
CG_00303,126.64839575385172,37.60165371697805,1,277,270,3.0,3.46,0.0,0.0,low,274.2,1055,326,286,326,262,326,262,,,,,326,262,326,262,836.3,16181.6,['인천왕길초등학교']
CG_00289,126.64614575385173,37.603903716978046,1,277,270,3.0,3.46,0.0,0.0,low,274.2,1056,324,284,326,262,326,262,,,,,326,262,326,262,536.0,16483.0,['인천왕길초등학교']
CG_00342,126.65289575385172,37.59940371697805,1,277,270,3.0,3.46,0.0,0.0,low,274.2,1057,227,286,326,262,326,262,,,,,326,262,326,262,530.3,15923.8,['인천왕길초등학교']
CG_00404,126.65739575385172,37.60165371697805,1,277,270,3.0,3.46,0.0,0.0,low,274.2,1058,198,212,326,262,326,262,,,,,326,262,326,262,293.7,16162.0,['인천왕길초등학교']
CG_00184,126.6348957538517,37.46215371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1059,435,574,673,663,673,663,,,,,673,663,673,663,70.3,70.3,['인천신광초등학교']
CG_00186,126.6348957538517,37.46665371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1060,360,543,673,663,673,663,,,,,673,663,673,663,211.4,211.4,['인천신광초등학교']
CG_00185,126.6348957538517,37.46440371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1061,431,574,673,663,673,663,,,,,673,663,673,663,49.9,49.9,['인천신광초등학교']
CG_00204,126.6371457538517,37.46440371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1062,431,574,673,663,673,663,,,,,673,663,673,663,256.3,256.3,['인천신광초등학교']
CG_00203,126.6371457538517,37.46215371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1063,435,574,673,663,673,663,,,,,673,663,673,663,204.8,204.8,['인천신광초등학교']
CG_00205,126.6371457538517,37.46665371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1064,360,543,673,663,673,663,,,,,673,663,673,663,106.7,176.5,['인천신광초등학교']
CG_00171,126.63264575385168,37.46440371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1065,474,551,673,663,673,663,,,,,673,663,673,663,107.4,107.4,['인천신광초등학교']
CG_00228,126.6393957538517,37.46665371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1066,359,531,673,663,673,663,,,,,673,663,673,663,133.5,133.5,['인천신광초등학교']
CG_00202,126.6371457538517,37.45990371697827,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1067,435,574,673,663,673,663,,,,,673,663,673,663,410.8,563.7,['인천신광초등학교']
CG_00183,126.6348957538517,37.45990371697827,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1068,435,574,673,663,673,663,,,,,673,663,673,663,204.4,204.4,['인천신광초등학교']
CG_00170,126.63264575385168,37.46215371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1069,478,551,673,663,673,663,,,,,673,663,673,663,240.4,240.4,['인천신광초등학교']
CG_00227,126.6393957538517,37.46440371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1070,424,563,673,663,673,663,,,,,673,663,673,663,185.2,185.2,['인천신광초등학교']
CG_00225,126.6393957538517,37.45990371697827,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1071,428,563,673,663,673,663,,,,,673,663,673,663,177.6,535.9,['인천신광초등학교']
CG_00226,126.6393957538517,37.46215371697826,1,268,259,2.0,0.0,1.0,61.3,medium,264.4,1072,428,563,673,663,673,663,,,,,673,663,673,663,434.2,434.2,['인천신광초등학교']
CG_01406,126.73389575385184,37.448653716978285,1,267,260,3.0,4.84,0.0,132.2,low,264.2,1073,195,76,163,140,163,140,,,,,163,140,163,140,149.2,552.7,['인천만수초등학교']
CG_00056,126.61239575385166,37.41490371697834,1,267,260,2.0,0.0,0.0,489.0,medium,264.2,1074,587,511,1558,1555,1558,1555,,,,,1558,1555,1558,1555,100.9,4016.3,['인천미송초등학교']
CG_00064,126.61464575385166,37.41715371697833,1,267,260,2.0,0.0,0.0,489.0,medium,264.2,1075,587,511,1558,1555,1558,1555,,,,,1558,1555,1558,1555,591.6,3424.2,['인천미송초등학교']
CG_01404,126.73389575385184,37.44415371697829,1,267,260,3.0,4.84,0.0,132.2,low,264.2,1076,157,104,163,140,163,140,,,,,163,140,163,140,209.6,963.2,['인천만수초등학교']
CG_00063,126.61464575385166,37.41490371697834,1,267,260,2.0,0.0,0.0,489.0,medium,264.2,1077,587,511,1558,1555,1558,1555,,,,,1558,1555,1558,1555,352.4,3663.5,['인천미송초등학교']
CG_01364,126.73164575385184,37.448653716978285,1,267,260,3.0,4.84,0.0,132.2,low,264.2,1078,188,72,163,140,163,140,,,,,163,140,163,140,330.7,734.2,['인천만수초등학교']
CG_01363,126.73164575385184,37.44640371697829,1,267,260,3.0,4.84,0.0,132.2,low,264.2,1079,151,100,163,140,163,140,,,,,163,140,163,140,161.7,923.5,['인천만수초등학교']
CG_01362,126.73164575385184,37.44415371697829,1,267,260,3.0,4.84,0.0,132.2,low,264.2,1080,151,100,163,140,163,140,,,,,163,140,163,140,376.9,1078.7,['인천만수초등학교']
CG_01564,126.74289575385188,37.55440371697812,2,263,260,3.0,1.451,0.0,322.1,low,261.8,1081,150,117,309,192,309,192,,,,,309,192,309,192,521.5,10611.2,"['인천소양초등학교', '인천양촌초등학교']"
CG_01585,126.74514575385189,37.55440371697812,2,263,260,3.0,1.451,0.0,322.1,low,261.8,1082,139,117,309,192,309,192,,,,,309,192,309,192,441.5,10637.9,"['인천소양초등학교', '인천양촌초등학교']"
CG_01283,126.72489575385184,37.53640371697815,1,252,246,3.0,4.996,0.0,420.7,low,249.6,1083,333,207,178,154,178,154,,,,,178,154,178,154,421.1,8694.8,['인천작전초등학교']
CG_01281,126.72489575385184,37.52740371697816,1,252,246,3.0,4.242,0.0,430.2,low,249.6,1084,288,195,178,143,178,143,,,,,178,143,178,143,247.4,7836.6,['인천성지초등학교']
CG_01250,126.72264575385184,37.52965371697816,1,252,246,3.0,4.242,0.0,430.2,low,249.6,1085,336,198,178,143,178,143,,,,,178,143,178,143,582.6,7801.1,['인천성지초등학교']
CG_01248,126.72264575385184,37.52515371697817,1,252,246,3.0,4.242,0.0,430.2,low,249.6,1086,329,190,178,143,178,143,,,,,178,143,178,143,285.5,7317.0,['인천성지초등학교']
CG_01249,126.72264575385184,37.52740371697816,1,252,246,3.0,4.242,0.0,430.2,low,249.6,1087,288,191,178,143,178,143,,,,,178,143,178,143,403.4,7501.1,['인천성지초등학교']
CG_01310,126.72714575385184,37.53190371697816,1,252,246,3.0,4.996,0.0,420.7,low,249.6,1088,343,207,178,154,178,154,,,,,178,154,178,154,247.3,8114.1,['인천작전초등학교']
CG_01217,126.72039575385185,37.52515371697817,1,252,246,3.0,4.242,0.0,430.2,low,249.6,1089,330,187,178,143,178,143,,,,,178,143,178,143,418.3,7502.4,['인천성지초등학교']
CG_01216,126.72039575385185,37.52290371697817,1,252,246,3.0,4.242,0.0,430.2,low,249.6,1090,386,214,178,143,178,143,,,,,178,143,178,143,802.6,7219.7,['인천성지초등학교']
CG_01311,126.72714575385184,37.53415371697815,1,252,246,3.0,4.996,0.0,420.7,low,249.6,1091,338,207,178,154,178,154,,,,,178,154,178,154,485.3,8622.0,['인천작전초등학교']
CG_01180,126.71814575385184,37.52290371697817,1,252,246,3.0,4.242,0.0,430.2,low,249.6,1092,386,215,178,143,178,143,,,,,178,143,178,143,809.9,7248.1,['인천성지초등학교']
CG_01282,126.72489575385184,37.53415371697815,1,252,246,3.0,4.996,0.0,420.7,low,249.6,1093,333,207,178,154,178,154,,,,,178,154,178,154,455.6,8565.7,['인천작전초등학교']
CG_01086,126.71139575385182,37.48915371697822,1,250,244,2.0,0.0,0.0,1287.1,medium,247.6,1094,573,313,228,119,228,119,,,,,228,119,228,119,887.0,2783.6,['인천대정초등학교']
CG_01088,126.71139575385182,37.493653716978216,1,250,244,2.0,0.0,0.0,1287.1,medium,247.6,1095,573,303,228,119,228,119,,,,,228,119,228,119,873.0,3902.4,['인천대정초등학교']
CG_01053,126.7091457538518,37.49140371697822,1,250,244,2.0,0.0,0.0,1287.1,medium,247.6,1096,553,316,228,119,228,119,,,,,228,119,228,119,1011.4,3023.2,['인천대정초등학교']
