grid_id,cx,cy,pred_beneficiary_2029,pred_beneficiary_2031,parent_1km_code,w_hat,gu,priority_score,candidate_rank,nearest_park_dist,nearest_pg_dist,worst_case_type,avg_park_dist_m,avg_playground_count,land_feasibility_level,linked_schools,linked_school_count,candidate_child_current,priority_score_mixed,candidate_rank_mixed,demand_model_version,redev_flag,redev_level,redev_warning_text,avg_green_ratio,demand_scope,demand_status,resident_children_current,straight_500m_children_current,demand_label,demand_note,xgb_predicted_2029,forecast_2029,potential_demand_2029,xgb_predicted_2031,forecast_2031,potential_demand_2031
CG_00498,126.6666783000004,37.60862889999964,14.26,12.77,다사2656,0.1680839715234279,서구,239.844,1170,291.8,17949.9,3.0,90.0,0.0,low,['인천검단초등학교'],1,17.85,239.844,1170,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,17.85,313.34,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,14.26,14.26,250.26,12.77,12.77,224.22
CG_00499,126.6666783000004,37.61087889999963,43.65,39.11,다사2657,0.0456239765235608,서구,280.51,1091,268.9,17833.1,3.0,90.0,0.0,low,['인천검단초등학교'],1,54.65,280.51,1091,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,54.65,366.47,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,43.65,43.65,292.69,39.11,39.11,262.24
CG_00545,126.6689283000004,37.61087889999963,31.01,27.79,다사2657,0.3185236056844288,미추홀구,219.346,1215,552.3,2552.9,3.0,90.0,0.0,low,['인천검단초등학교'],1,38.83,219.346,1215,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,38.83,286.56,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,31.01,31.01,228.87,27.79,27.79,205.06
CG_00379,126.65542830000038,37.55912889999971,8.11,7.26,다사2551,0.3486809446873441,연수구,400.62,841,158.4,4444.0,3.0,140.0,0.0,low,['인천경서초등학교'],1,10.15,400.62,841,source_allocation_v2_20260911,False,none,,2.743175,straight_500m,estimated,10.15,523.39,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,8.11,8.11,418.02,7.26,7.26,374.52
CG_00345,126.65317830000038,37.55687889999972,68.77,61.62,다사2551,0.12250225798157044,서구,442.332,746,578.0,16974.5,3.0,140.0,0.0,low,['인천경서초등학교'],1,86.11,442.332,746,source_allocation_v2_20260911,False,none,,2.743175,straight_500m,estimated,86.11,577.88,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,68.77,68.77,461.54,61.62,61.62,413.52
CG_00377,126.65542830000038,37.55462889999972,39.27,35.18,다사2550,0.2653844264639411,서구,269.516,1112,272.1,16575.6,3.0,140.0,0.0,low,['인천경서초등학교'],1,49.17,269.516,1112,source_allocation_v2_20260911,False,none,,2.743175,straight_500m,estimated,49.17,352.11,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,39.27,39.27,281.22,35.18,35.18,251.96
CG_00378,126.65542830000038,37.55687889999972,58.37,52.3,다사2551,0.09094524176099676,서구,413.56399999999996,810,0.0,16757.5,3.0,140.0,0.0,low,['인천경서초등학교'],1,73.09,413.56399999999996,810,source_allocation_v2_20260911,False,none,,2.743175,straight_500m,estimated,73.09,540.3,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,58.37,58.37,431.52,52.3,52.3,386.63
CG_00317,126.65092830000037,37.55912889999971,70.33,63.01,다사2551,0.28964532858229425,동구,368.72799999999995,896,284.4,1648.5,3.0,140.0,0.0,low,['인천경서초등학교'],1,88.06,368.72799999999995,896,source_allocation_v2_20260911,False,none,,2.743175,straight_500m,estimated,88.06,481.73,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,70.33,70.33,384.74,63.01,63.01,344.71
CG_00344,126.65317830000038,37.55462889999972,42.8,38.35,다사2550,0.39168721651353955,서구,,,315.1,16613.1,3.0,140.0,0.0,low,['인천경서초등학교'],1,53.59,,,source_allocation_v2_20260911,False,none,,2.743175,straight_500m,missing_age_observations,53.59,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,42.8,42.8,,38.35,38.35,
CG_00315,126.65092830000037,37.55462889999972,6.1,5.47,다사2550,0.34292835702251934,동구,,,1138.6,1493.1,3.0,140.0,0.0,low,['인천경서초등학교'],1,7.64,,,source_allocation_v2_20260911,False,none,,2.743175,straight_500m,missing_age_observations,7.64,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,6.1,6.1,,5.47,5.47,
CG_00346,126.65317830000038,37.55912889999971,64.42,57.72,다사2551,0.0019408393859516263,서구,409.20799999999997,820,783.1,17179.5,3.0,140.0,0.0,low,['인천경서초등학교'],1,80.66,409.20799999999997,820,source_allocation_v2_20260911,False,none,,2.743175,straight_500m,estimated,80.66,534.61,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,64.42,64.42,426.98,57.72,57.72,382.55
CG_00780,126.68242830000042,37.511878899999786,6.57,5.88,다사2746,0.07471275125738386,서구,141.284,1330,262.4,2730.3,2.0,444.0,0.0,medium,['인천석남초등학교'],1,8.22,141.284,1330,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(487m),0.426341,straight_500m,estimated,8.22,184.58,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,6.57,6.57,147.42,5.88,5.88,132.08
CG_00779,126.68242830000042,37.50962889999979,5.97,5.35,다사2745,0.0886589166774861,미추홀구,124.41999999999999,1352,590.5,1586.4,2.0,444.0,0.0,medium,['인천석남초등학교'],1,7.47,124.41999999999999,1352,source_allocation_v2_20260911,True,completed,"500m 내 재개발 3건: completed(483m), unknown(486m), unknown(432m)",0.426341,straight_500m,estimated,7.47,162.55,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,5.97,5.97,129.82,5.35,5.35,116.32
CG_00745,126.68017830000042,37.511878899999786,19.0,17.02,다사2746,0.05145154791364811,미추홀구,246.85999999999999,1155,568.0,1958.1,2.0,444.0,0.0,medium,['인천석남초등학교'],1,23.79,246.85999999999999,1155,source_allocation_v2_20260911,True,completed,"500m 내 재개발 4건: completed(455m), unknown(416m), unknown(384m)",0.426341,straight_500m,estimated,23.79,322.51,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,19.0,19.0,257.58,17.02,17.02,230.78
CG_00743,126.68017830000042,37.50737889999979,,,다사2745,0.08489980170559393,미추홀구,198.606,1250,501.1,2385.7,2.0,444.0,0.0,medium,['인천석남초등학교'],1,,198.606,1250,source_allocation_v2_20260911,True,completed,"500m 내 재개발 8건: unknown(226m), unknown(354m), completed(307m)",0.426341,straight_500m,estimated,,259.47,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,207.23,,,185.67
CG_00704,126.67792830000042,37.50962889999979,51.2,45.88,다사2745,0.10411430424045033,미추홀구,350.824,942,0.0,2393.4,2.0,444.0,0.0,medium,['인천석남초등학교'],1,64.11,350.824,942,source_allocation_v2_20260911,True,planned,"500m 내 재개발 12건: unknown(274m), unknown(420m), planned(452m)",0.426341,straight_500m,estimated,64.11,458.33,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,51.2,51.2,366.06,45.88,45.88,327.97
CG_00705,126.67792830000042,37.511878899999786,26.8,24.01,다사2746,0.05734286062311124,미추홀구,365.958,904,284.3,2677.7,2.0,444.0,0.0,medium,['인천석남초등학교'],1,33.56,365.958,904,source_allocation_v2_20260911,True,completed,"500m 내 재개발 8건: unknown(454m), completed(461m), completed(476m)",0.426341,straight_500m,estimated,33.56,478.1,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,26.8,26.8,381.85,24.01,24.01,342.12
CG_00703,126.67792830000042,37.50737889999979,14.86,13.31,다사2745,0.0983508156323656,미추홀구,297.632,1070,106.4,2190.8,2.0,444.0,0.0,medium,['인천석남초등학교'],1,18.6,297.632,1070,source_allocation_v2_20260911,True,planned,"500m 내 재개발 12건: unknown(35m), unknown(195m), planned(310m)",0.426341,straight_500m,estimated,18.6,388.84,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,14.86,14.86,310.56,13.31,13.31,278.24
CG_00661,126.67567830000041,37.50737889999979,27.31,24.47,다사2745,0.07047668221087441,연수구,361.656,915,586.7,1391.4,2.0,444.0,0.0,medium,['인천석남초등학교'],1,34.2,361.656,915,source_allocation_v2_20260911,True,planned,"500m 내 재개발 13건: unknown(175m), unknown(172m), planned(134m)",0.426341,straight_500m,estimated,34.2,472.49,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,27.31,27.31,377.36,24.47,24.47,338.1
CG_00662,126.67567830000041,37.50962889999979,39.88,35.73,다사2745,0.12183085723962304,연수구,414.1,807,390.3,1475.0,2.0,444.0,0.0,medium,['인천석남초등학교'],1,49.93,414.1,807,source_allocation_v2_20260911,True,planned,"500m 내 재개발 14건: unknown(323m), unknown(410m), planned(354m)",0.426341,straight_500m,estimated,49.93,541.0,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,39.88,39.88,432.08,35.73,35.73,387.13
CG_00663,126.67567830000041,37.511878899999786,29.09,26.06,다사2746,0.0564214060568875,연수구,445.714,739,555.7,1250.9,2.0,444.0,0.0,medium,['인천석남초등학교'],1,36.42,445.714,739,source_allocation_v2_20260911,True,planned,"500m 내 재개발 9건: unknown(385m), planned(429m), completed(314m)",0.426341,straight_500m,estimated,36.42,582.3,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,29.09,29.09,465.07,26.06,26.06,416.68
CG_00013,126.48667830000011,37.49612889999981,21.29,19.08,다사1044,0.21596436363658117,중구,324.73999999999995,1006,98.7,98.7,4.0,463.4,8.0,low,['인천삼목초등학교'],1,26.66,324.73999999999995,1006,source_allocation_v2_20260911,False,none,,5.582276,straight_500m,estimated,26.66,424.26,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,21.29,21.29,338.84,19.08,19.08,303.59
CG_00011,126.4844283000001,37.49837889999981,19.17,17.17,다사1044,0.03974699828453817,중구,,,4737.1,4737.1,4.0,463.4,8.0,low,['인천삼목초등학교'],1,24.0,,,source_allocation_v2_20260911,False,none,,5.582276,straight_500m,missing_age_observations,24.0,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,19.17,19.17,,17.17,17.17,
CG_00010,126.4844283000001,37.49612889999981,28.05,25.13,다사1044,0.0515294722014043,중구,,,4612.0,4612.0,4.0,463.4,8.0,low,['인천삼목초등학교'],1,35.12,,,source_allocation_v2_20260911,False,none,,5.582276,straight_500m,missing_age_observations,35.12,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,28.05,28.05,,25.13,25.13,
CG_00009,126.4821783000001,37.5006288999998,,,다사1045,0.029888694132331917,중구,,,4857.2,4857.2,4.0,463.4,8.0,low,['인천삼목초등학교'],1,,,,source_allocation_v2_20260911,False,none,,5.582276,straight_500m,missing_age_observations,,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,,,,
CG_00008,126.4821783000001,37.49837889999981,17.97,16.1,다사1044,0.0033856292157829707,중구,,,4864.9,4864.9,4.0,463.4,8.0,low,['인천삼목초등학교'],1,22.5,,,source_allocation_v2_20260911,False,none,,5.582276,straight_500m,missing_age_observations,22.5,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,17.97,17.97,,16.1,16.1,
CG_00012,126.4844283000001,37.5006288999998,39.15,35.08,다사1045,0.4511454544076229,중구,,,422.9,422.9,4.0,463.4,8.0,low,['인천삼목초등학교'],1,49.02,,,source_allocation_v2_20260911,False,none,,5.582276,straight_500m,missing_age_observations,49.02,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,39.15,39.15,,35.08,35.08,
CG_00015,126.48667830000011,37.5006288999998,46.49,41.65,다사1045,0.5189658514600451,중구,,,83.4,83.4,4.0,463.4,8.0,low,['인천삼목초등학교'],1,58.21,,,source_allocation_v2_20260911,False,none,,5.582276,straight_500m,missing_age_observations,58.21,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,46.49,46.49,,41.65,41.65,
CG_01023,126.70492830000046,37.4083789,0.13,0.11,다사2934,0.26319056131630125,부평구,33.888,1421,541.2,4496.0,4.0,343.5,0.0,low,['인천논곡초등학교'],1,0.16,33.888,1421,source_allocation_v2_20260911,False,none,,10.452457,straight_500m,estimated,0.16,44.27,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,0.13,0.13,35.36,0.11,0.11,31.68
CG_01024,126.70492830000046,37.4106289,0.19,0.17,다사2934,0.39153794222646726,부평구,10.706,1427,779.6,4734.4,4.0,343.5,0.0,low,['인천논곡초등학교'],1,0.24,10.706,1427,source_allocation_v2_20260911,False,none,,10.452457,straight_500m,estimated,0.24,13.99,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,0.19,0.19,11.17,0.17,0.17,10.01
CG_01022,126.70492830000046,37.4061289,0.03,0.03,다사2934,0.1665507950761141,부평구,86.878,1390,712.9,3908.1,4.0,343.5,0.0,low,['인천논곡초등학교'],1,0.04,86.878,1390,source_allocation_v2_20260911,False,none,,10.452457,straight_500m,estimated,0.04,113.5,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,0.03,0.03,90.65,0.03,0.03,81.22
CG_01025,126.70492830000046,37.4128789,0.27,0.24,다사2935,0.8949718439651924,부평구,7.991999999999999,1429,916.1,5122.8,4.0,343.5,0.0,low,['인천논곡초등학교'],1,0.34,7.991999999999999,1429,source_allocation_v2_20260911,False,none,,10.452457,straight_500m,estimated,0.34,10.44,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,0.27,0.27,8.34,0.24,0.24,7.47
CG_01054,126.70717830000046,37.4083789,0.1,0.09,다사2934,0.10306417866848502,부평구,167.806,1296,1287.1,3396.9,4.0,343.5,0.0,low,['인천논곡초등학교'],1,0.12,167.806,1296,source_allocation_v2_20260911,False,none,,10.452457,straight_500m,estimated,0.12,219.23,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,0.1,0.1,175.09,0.09,0.09,156.88
